submissiondate	today	tablet_id	duration	respondent_id	respondent_id2	hhwtp	hhpay	hhstove	treatc	treatc2	a_resp	a_noresp	g_char_today	g_char_yest	g_char_dby	g_char_3days	g_char_week	g_c1_comments	g_c2_wtp	g_c2_neighbors	g_c2_others	g_c3_neighbors	g_c3_family	g_c3_friends	g_c3_other	g_stove	g_stove_other	g_stove_other_0	g_stove_other_1	g_stove_other_2	g_stove_other_3	g_stove_other_4	g_stove_other_97	g_stovetype	g_c4_save_jiko	g_c4_spend_jiko	g_c4_spend_jikokoa	g_jikokoa	g_c5_2_usage	g_c5_noshow	g_c5_gone	g_c5_returned	g_c5_other	g_c5_buynew	g_c5_1_sold_why	g_c5_1_sold_amt	g_c5_1_sold_money	g_c5_2_buynew	g_c5_buywhen	g_c5_buyno	g_c5_buyno_1	g_c5_buyno_2	g_c5_buyno_3	g_c5_buyno_4	g_c5_buyno_5	g_c5_buyno_6	g_c5_buyno_7	g_c5_buyno_97	g_c5_buymore	g_c4_save_jiko2	g_c4_spend_jiko2	g_c4_spend_jikokoa2	g_c5_5_savespend	g_c5_5_savespend_1	g_c5_5_savespend_2	g_c5_5_savespend_3	g_c5_5_savespend_4	g_c5_5_savespend_5	g_c5_5_savespend_6	g_c5_5_savespend_7	g_c5_5_savespend_8	g_c5_5_savespend_9	g_c5_5_savespend_10	g_c5_5_savespend_11	g_c5_5_savespend_12	g_c5_5_savespend_13	g_c5_5_savespend_99	g_c5_5_savespend_97	g_c5_5_savespend_detail	g_c5_5_save	g_c5_sellconsider	g_c5_2_sellamt	g_c5_2_sellwho	g_c5_jiko	g_c5_3_work	g_c5_3_usage	g_c5_3_jikokoa	g_c5_3_jikokoa_1	g_c5_3_jikokoa_2	g_c5_3_jikokoa_3	g_c5_3_jikokoa_4	g_c5_3_jikokoa_5	g_c5_3_jikokoa_6	g_c5_3_jikokoa_7	g_c5_3_jikokoa_8	g_c5_3_jikokoa_96	g_c5_3_jikoko_other	g_c5_3_oldjiko	g_c5_3_oldjiko_amt	g_c5_4_payjikokoa	g_c5_4_money	g_c5_4_theft	g_c5_4_migration	g_c5_4_benefits	g_c5_4_benefits_1	g_c5_4_benefits_3	g_c5_4_benefits_4	g_c5_4_benefits_5	g_c5_4_benefits_6	g_c5_4_benefits_7	g_c5_4_benefits_97	g_c5_4_benefits_99	g_c5_4_costs	g_c5_4_recom	g_c5_4_payhow	g_c5_4_payhow_11	g_c5_4_payhow_12	g_c5_4_payhow_13	g_c5_4_payhow_21	g_c5_4_payhow_22	g_c5_4_payhow_23	g_c5_4_payhow_31	g_c5_4_payhow_32	g_c5_4_payhow_33	g_c5_4_payhow_34	g_c5_4_payhow_35	g_c5_4_payhow_97	g_c5_4_payhow_more	g_c5_6_taste	g_c5_6_value	g_c5_6_broken	g_c5_6_proud	d1_use_morn	d1_use_aft	d1_use_eve	f_health_trad_adult	f_health_trad_child	f_health_longterm	f_health_jikokoa0	f_health_jikokoa1	f_health_work	f1_comment	d2_anychildren	d2_cough_resp	d2_breath_resp	d2_hours_resp	d2_cough_child	d2_breath_child	d2_hours_child	d3_stop	d3_start	d3_amount	d3_taste	d3_process	d3_surprise	d3_like	d3_dislike	d3_duration	d3_heating_yn	d3_heating_mins	d3_dur_longer	d3_dur_shorter	d_ivself1	d_ivself2	d_ivself3	d_ivself4	d_ivself5	d_ivself6	d_ivself7	d_ivself8	d_ivself9	d_ivself10	d_ivself11	d_ivself12	d_ivself13	d_ivself14	d_ivself15	d_ivself16	d_ivself17	d_ivself18	d_ivself19	d_ivself20	d_ivself21	d_ivself22	d_ivothers1	d_ivothers2	d_ivothers3	d_ivothers4	d_ivothers5	d_ivothers6	d_ivothers7	d_ivothers8	d_ivothers9	d_ivothers10	d_ivothers11	d_ivothers12	d_ivothers13	d_ivothers14	d_ivothers15	d_ivothers16	d_ivothers17	d_ivothers18	d_ivothers19	d_ivothers20	d_ivothers21	d_ivothers22	g1a	g1b	g1b_1	g1b_2	g1b_3	g1b_96	g1c	g2a	g2b	g2b2	g2c	g1g1	tasksv2	tasksv3	bucket_kg	bucket_lbs	bucket_full	bucket_empty	bdmweekly	bdmmonthly	received_sms	nosms_select	nosms_select_1	nosms_select_2	nosms_select_3	nosms_select_4	nosms_select_5	nosms_select_6	nosms_select_97	nosms_select_99	nosms_newnum	nosms_why	sms_responded	sms_noairtime	purpose_1	purpose_yn	instanceid	formdef_version	key
"Jul 10, 2019 4:35:57 PM"	"Jul 10, 2019"	"ac:63:be:59:0a:3d"	2225	"4921d96"	"4921d96"	2000	2531	0	0	0	1		0	70	70	210	490	""	2500	0	0					0	0	1	0	0	0	0	0	""	1000	1960	1000			""			""		""		""	1	5	""									""				""																""				""				""										""				""			""									""		""																		0	60	150	5	5	5	1		0	""	1	0	0	0	0	0	0	""	""		""	""	""	""	""		0				0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"3"	0	0	1	0	0	0	560	400		0	23	3	3.5	7	0	0			1	""										""			"Jiko"	1	"uuid:7ef15e97-567f-43a7-8569-cadf768912b4"	1907040740	"uuid:7ef15e97-567f-43a7-8569-cadf768912b4"
"Jul 10, 2019 4:35:57 PM"	"Jul 10, 2019"	"76f629a2083a8bb4"	5765	"9c22f08"	"9c22f08"	1169	1039	1	0	0	1		0	40	40	150	300	""	2000	0	0													""				1	2	""			""		""		""	1	3	""									""	1200	2000	1200	"97"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"Saving in merry go round"		0		""	1	0		""										""				"Pay school fees"	1	2	"1 3 4 5 6 7"	1	1	1	1	1	1	0	0	"None"	1	""														5	2	4	1	0	0	60	5	5	5		1	0	""	1	0	0	0	0	0	0	"No"	"Yes"	3	"Yes"	"No"	"Yes"	"Saving money"	"No"	3	0			60	0	0	0	17	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"3"	0	0	1	0	0	0	2000	8000		0	20	6.75	2.5	5	0	0			0	"97"	0	0	0	0	0	0	1	0	0	"Lost phone"	0		"Jikokoa"	1	"uuid:b89179d8-5c9b-41b0-9dc4-35155221b521"	1907040740	"uuid:b89179d8-5c9b-41b0-9dc4-35155221b521"
"Jul 10, 2019 4:35:58 PM"	"Jul 10, 2019"	"76f629a2083a8bb4"	3744	"16a512c"	"16a512c"	313	1021	0	0	0	1		0	100	100	300	700	""	1500	0	0					0	0	1	0	0	0	0	0	""	1000	2800	1400			""			""		""		""	1	6	""									""				""																""				""				""										""				""			""									""		""																		0	90	150	5	5	3	1		50	""	1	1	0	2	0	0	0	""	""		""	""	""	""	""		1	30			0	0	8	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"3"	0	0	1	0	0	0	5600	5000		0	13	15.5	4.5	9	0	0			1	""										""			"Jiko"	1	"uuid:f2d0a26e-7c50-4e97-a1ce-7ecc5823e819"	1907040740	"uuid:f2d0a26e-7c50-4e97-a1ce-7ecc5823e819"
"Jul 10, 2019 4:46:57 PM"	"Jul 9, 2019"	"14:dd:a9:46:e4:16"	6921	"5z89d4a"	"5z89d4a"	3000	1123	1	0	0	1		0	100	0	200	600	""	2000	0	0													""				1	1	""			""		""		""	0		"1"	1	0	0	0	0	0	0	0	""	800	3000	1500	"1"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Household food"		0		""	1	0		""										""				"Bought clothing and shoes"	4	2	"1 5 7"	1	0	0	1	0	1	0	0	"None"	2	""														3	1	4	1	0	0	120	2	3	2		3	0	""	0	0	0	0				"No"	"No"	3	"The food tastes the same"	"It cooks a bit faster"	"Uses less charcoal and cooks faster"	"The way it cooks faster"	"None"	3	1	0		15	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"96"	0	0	0	1	0	0				-999	17	10.5	-99	-99	0	1			0	"97"	0	0	0	0	0	0	1	0	0	"She says she replies to the messages"	1	1	"Educate people on energy saving jiko"	1	"uuid:b321adf5-887e-4ad3-9548-93d8b2f24ab4"	1907040740	"uuid:b321adf5-887e-4ad3-9548-93d8b2f24ab4"
"Jul 10, 2019 4:46:58 PM"	"Jul 10, 2019"	"14:dd:a9:46:e4:16"	2299	"798z07"	"798z07"	2500	1062	1	0	0	1		0	80	0	80	280	""	0	0	1		0	1	0									""				1	1	""			""		""		""	0		"1"	1	0	0	0	0	0	0	0	""	400	800	300	"9"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	"To buy the Son an Lpg"		0		""	1	1	4	"6"	0	0	0	0	0	1	0	0	0	""				"Other personal effects"	4	1	"1 7"	1	0	0	0	0	1	0	0	"None"	1	""														4	1	4	1	150	120	0	1	1	1		1	0	""	0	0	0	0				"Yes Mandazi and chapati"	"Stews"	1	"The food is sweeter"	"Yes I can do more cooking with less and with no assistance"	"There is no excess heat and smoke"	"I can regulate the heat"	"None"	2	1	30			0	0	6	11	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"3"	0	0	1	0	0	1500	2000	30000		-999	12	8.5	-99	-99	1	1			1	""										""			"The advantages of Jikokoa"	1	"uuid:f16154c4-eddc-49f7-b2ad-0741977b3cc2"	1907040740	"uuid:f16154c4-eddc-49f7-b2ad-0741977b3cc2"
"Jul 10, 2019 4:46:58 PM"	"Jul 10, 2019"	"14:dd:a9:46:e4:16"	2305	"f8519d6"	"f8519d6"	3125	2503	1	2	2	1		0	100	0	200	450	""	1500	0	0													""				1	4	""			""		""		""	0		"1 2"	1	1	0	0	0	0	0	0	""	0	3000	1500	"97"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"The respondent has not yet used the Jikokoa"		0		""	1	1	1	"96"	0	0	0	0	0	0	0	0	1	"The respondent has not yet used the Jikokoa because they have not paid for it"				"Paying school fees"	4	2	"1"	1	0	0	0	0	0	0	0	"None"	1	""														3	1	4	1	0	0	180	1	1	1		1	0	""	1	0	0	0	0	0	0	"No"	"No"	3	"No it's still the same"	"No"	"It has less smoke"	"It's faster"	"None"	3	1	0		20	0	2	4	7	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"1"	1	0	0	0	1	0	3600	20000	6000	3000	3	18	10	20	1	0	213	851	1	""										""			"Selling Jikokoa"	1	"uuid:c00fe3f2-fc2a-4762-a532-53271b80cfbc"	1907040740	"uuid:c00fe3f2-fc2a-4762-a532-53271b80cfbc"
"Jul 10, 2019 4:46:59 PM"	"Jul 10, 2019"	"14:dd:a9:46:e4:16"	2158	"a46d250"	"a46d250"	1610	2679	0	0	0	1		0	80	100	220	400	""	1000	0	0					0	0	1	0	0	0	0	0	""	600	1200	800			""			""		""		""	0		"1"	1	0	0	0	0	0	0	0	""				""																""				""				""										""				""			""									""		""																		0	0	180	1	1	1	1		0	""	1	0	0	0	0	0	0	""	""		""	""	""	""	""		1	0			0	7	8	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"3"	0	0	1	0	0	300	1500	3000		800	11	18	-99	-99	0	1			0	"97"	0	0	0	0	0	0	1	0	0	"The respondent had lost her phone"	0		"To promote jikokoa"	1	"uuid:2b94d8f6-29e8-439a-ae6f-8925861255a9"	1907040740	"uuid:2b94d8f6-29e8-439a-ae6f-8925861255a9"
"Jul 10, 2019 4:47:00 PM"	"Jul 10, 2019"	"14:dd:a9:46:e4:16"	1119	"4a73fdd"	"4a73fdd"	3047	1120	1	2	2	1		100	100	100	300	700	""	2000	0	0													""				1	1	""			""		""		""	1	6	""									"Five months"	2000	3000	1000	"97"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"Business stock"		0		""	0			""										""	2			"Missused the money"	1	1	"1 7"	1	0	0	0	0	1	0	0	"None"	1	""														5	1	4	1	60	120	240	1	1	1		1	0	""	1	0	0	0	0	0	0	"No"	"No"	3	"Yes taste better"	"It's faster"	"Cooking faster"	"Less. Smoke and less charcoal"	"None"	3	1	0		30	0	15	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"96"	0	0	0	1	0	1600				-999	8	25.5	2	4	0	1	95	381	0	"97"	0	0	0	0	0	0	1	0	0	"The respodent cannot read and us not able to respond to sms"	0		"Helping the needy"	1	"uuid:a3ef63d1-e483-47bb-a089-245f1b9f1c28"	1907040740	"uuid:a3ef63d1-e483-47bb-a089-245f1b9f1c28"
"Jul 10, 2019 5:36:46 PM"	"Jul 10, 2019"	"894ee145092eb045"	1755	"f9ff227"	"f9ff227"	3000	1182	1	2	2	1		0	0	0	0	150	""	3000	0	0													""				1	3	""			""		""		""	0		"1"	1	0	0	0	0	0	0	0	""	600	1200	600	"1 4"	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Buy household items"		0		""	1	1	0	""										""				"Save for future use"	1	2	"1 5 7"	1	0	0	1	0	1	0	0	"Hakuna"	1	""														4	1	4	1	0	0	60	4	4	4		1	50	""	1	0	0	0	0	0	0	"No"	"No"	3	"Yes"	"Yes"	"How it consumes little charcoal"	"How it cooks faster and consumes little charcoal"	"No"	3	0			15	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	10	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"1"	1	0	0	0	0	2500	2000	2000		-999	7	11	1	2.21	0	0	100	402	0	"99"	0	0	0	0	0	0	0	1	0	"She has been replying and receiving airtime"	1	0	"Kujua matumizi ya makaa na kusaidia watu kupata jiko kwa bei rahisi"	1	"uuid:247709ea-b289-4a66-bb85-8a94954b123d"	1907040740	"uuid:247709ea-b289-4a66-bb85-8a94954b123d"
"Jul 10, 2019 5:36:48 PM"	"Jul 10, 2019"	"894ee145092eb045"	1498	"194d686"	"194d686"	1000	2751	0	0	0	1		70	70	70	210	490	""	1000	0	0					0	0	1	0	0	0	0	0	""	1400	2800	1400			""			""		""		""	0		"1"	1	0	0	0	0	0	0	0	""				""																""				""				""										""				""			""									""		""																		120	0	120	4	4	4	1		50	""	1	0	0	0	0	0	0	""	""		""	""	""	""	""		0				0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"96"	0	0	0	1	0	0				-999	9	13.5	4.5	9.92	0	0			0	"6"	0	0	0	0	0	1	0	0	0	"She is not able to respond to SMSes, she doesn't know how to write and she lives alone"	0		"Kujua matumizi ya makaa"	1	"uuid:36fa704d-bffb-461c-96f8-bdc4542a12e8"	1907040740	"uuid:36fa704d-bffb-461c-96f8-bdc4542a12e8"
"Jul 10, 2019 8:25:24 PM"	"Jul 10, 2019"	"8.65566E+14"	1170	"c99a65d"	"c99a65d"	2891	1021	1	1	1	1		0	50	50	150	300	""	3000	0	0													""				1	1	""			""		""		""	1	6	""									""	1500	3000	1500	"1 5"	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	"Buy food"		0		""	1	1	0	""										""				"Buy charcoal"	2	1	"1 3 4 5"	1	1	1	1	0	0	0	0	"Nothing at all"	1	""														5	1	4	1	30	30	90	5	5	5		2	0	"Does not have business"	0	0	0	0				"No"	"Yes"	2	"Yes because it is not smoky"	"No"	"Yes, abnormally less charcoal consumption"	"Saves me money on charcoal"	"No"	2	1	0			0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"96"	0	0	0	1	0	-99				-999	20	6	2	4	0	0	87	347	0	"97"	0	0	0	0	0	0	1	0	0	"Can't write a message"	0		"To teach them how best to save on charcoal"	1	"uuid:4d7c5bd0-6c07-4840-9bd7-f02e0db17885"	1907040740	"uuid:4d7c5bd0-6c07-4840-9bd7-f02e0db17885"
"Jul 11, 2019 1:22:19 PM"	"Jul 11, 2019"	"3.56213E+14"	1413	"4b2z023"	"4b2z023"	3370	1015	1	1	1	1		0	0	0	0	0	"She uses charcoal worth Ksh. 50 for 3-4 days so in a week a total of Ksh. 150. Yesterday she bought worth Ksh. 50"	3370	0	0													""				1	1	""			""		""		""	1	6	""									""	2200	2800	600	"1"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Buying home consumables such as sugar."		0		""	1	0		""										""				"She was planning to save money to buy LPG gas worth Ksh. 3,500."	1	2	"1 5 7"	1	0	0	1	0	1	0	0	"None"	1	""														4	1	4	1	60	60	180	1	1	1		1	0	""	1	0	0	0	0	0	0	"No"	"Yes, chapati."	3	"Yes especially ugali because I can regulate heat."	"No"	"No"	"It saves charcoal and emits less smoke."	"None"	3	0			30	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"1 3"	1	0	1	0	0	5000	4000	38000		20000	15	7	.5	1	0	0	44	175	0	"97"	0	0	0	0	0	0	1	0	0	"Her sister had her phone so she wasn't able to answer. She uses it for her business."	0		"To help women to get Jikokoa and to be able to save money."	0	"uuid:55b6d5e5-782f-40d4-b113-be3d3be019c1"	1907040740	"uuid:55b6d5e5-782f-40d4-b113-be3d3be019c1"
"Jul 11, 2019 1:22:20 PM"	"Jul 11, 2019"	"3.56213E+14"	1234	"55z6f99"	"55z6f99"	2109	2513	0	0	0	1		100	100	100	300	700	""	1000	0	0					0	0	1	0	0	0	0	0	""	1000	2800	1400			""			""		""		""	0		"1"	1	0	0	0	0	0	0	0	""				""																""				""				""										""				""			""									""		""																		120	0	120	1	1	1	1		0	""	0	0	0	0				""	""		""	""	""	""	""		0				0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"1"	1	0	0	0	1	88	88	88	88	88	10	19.25	4	8	0	0			1	""										""			"Selling Jikokoa."	0	"uuid:c5d05ede-365a-49c1-9095-6d65a9bdd7ce"	1907040740	"uuid:c5d05ede-365a-49c1-9095-6d65a9bdd7ce"
"Jul 11, 2019 1:22:20 PM"	"Jul 11, 2019"	"3.56213E+14"	1000	"12c1zfc"	"12c1zfc"	2940	1001	1	2	2	1		0	100	100	300	700	""	1000	1	0	1												""				0		""	1		""		""		""			""									""				""																""				""				""										""				""			""									""		""																		30	60	120	1	1	1	1		0	""	1	0	0	0	0	0	0	""	""		""	""	""	""	""		1	120			20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	5	0	0	0	10	0	0	0	0	0	0	0	1	"96"	0	0	0	1	0	3				500	21	5	-99	-99	0	1	85	340	0	"97"	0	0	0	0	0	0	1	0	0	"She has been replying the messages."	1	0	"Educate people about how to use Jikokoa."	0	"uuid:659f5fab-90bd-4aba-a747-4334c3425a7e"	1907040740	"uuid:659f5fab-90bd-4aba-a747-4334c3425a7e"
"Jul 11, 2019 1:22:21 PM"	"Jul 11, 2019"	"3.56213E+14"	2158	"7c916b0"	"7c916b0"	2834	1059	1	1	1	1		0	90	0	180	360	""	2834	0	0													""				1	1	""			""		""		""	1	4	""									""	1920	3360	1440	"12"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"Paid school fees for her child who is back at home (upcountry)."		0		""	0			""										""	2			"Save"	1	3	"1 5 7"	1	0	0	1	0	1	0	0	"None"	1	""														4	1	4	1	0	0	30	1	1	1		1	0	""	1	0	0	0	0	0	0	"No"	"Yes, like ugali."	3	"Yes."	"No"	"How it lights quickly."	"How it uses less charcoal."	"None"	3	1	20		30	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"3"	0	0	1	0	0	2000	2000	6000		-999	6	24.25	.5	1	0	0	90	360	0	"99"	0	0	0	0	0	0	0	1	0	"She says she has been replying."	1	1	"To help people pay for the Jikokoa instalments."	0	"uuid:827882aa-0f0c-4f40-92a1-488abdbd9ed1"	1907040740	"uuid:827882aa-0f0c-4f40-92a1-488abdbd9ed1"
"Jul 11, 2019 2:55:07 PM"	"Jul 11, 2019"	"14:dd:a9:46:e4:16"	2174	"25f07f3"	"25f07f3"	1250	2573	0	0	0	1		0	90	30	120	250	""	1000	0	0					0	0	1	0	0	0	0	0	""	1500	2500	900			""			""		""		""	1	6	""									""				""																""				""				""										""				""			""									""		""																		120	0	150	1	1	1	1		0	""	1	0	0	0	0	0	0	""	""		""	""	""	""	""		1	15			6	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"96"	0	0	0	1	0	0				-999	23	3	1.5	3	0	1			1	""										""			"To sell jikos"	1	"uuid:1a623cdd-8a24-40b1-bc82-cc9a4c28ce3f"	1907040740	"uuid:1a623cdd-8a24-40b1-bc82-cc9a4c28ce3f"
"Jul 11, 2019 2:55:08 PM"	"Jul 11, 2019"	"14:dd:a9:46:e4:16"	3394	"99b8543"	"99b8543"	3028	2550	1	1	1	1		0	0	0	0	0	"The respondent buys charcoal in bulk so does not spend money on charcoal on daily basis"	2500	0	0													""				1	3	""			""		""		""	0		"1 97"	1	0	0	0	0	0	0	1	"I have the old Jiko"	250	800	500	"1"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Household usage"		0		""	1	1	3	"4"	0	0	0	1	0	0	0	0	0	""				"Would have saved the money"	4	2	"1"	1	0	0	0	0	0	0	0	"None"	3	""														3	1	4	1	0	0	240	1	1	1		1	0	""	1	0	0	0	0	1	0	"No"	"No"	3	"Not at all"	"Yes it's faster"	"Yes it does not have any heat"	"It is faster"	"Not at all"	3	1	60		30	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	1	"96"	0	0	0	1	0	2500				-999	8	18	1.5	3	0	0	198	793	1	""										""			"To uplift the poor with jikos"	1	"uuid:5462217d-abd7-4f35-be3f-d9900603681e"	1907040740	"uuid:5462217d-abd7-4f35-be3f-d9900603681e"
"Jul 11, 2019 2:55:09 PM"	"Jul 11, 2019"	"14:dd:a9:46:e4:16"	1878	"0f9fb84"	"0f9fb84"	1505	2559	0	1	1	1		0	80	80	240	500	""	1000	0	0					0	0	1	0	0	0	0	0	""	500	2000	1000			""			""		""		""	0		"1"	1	0	0	0	0	0	0	0	""				""																""				""				""										""				""			""									""		""																		120	0	240	2	2	3	3		0	""	1	0	0	0	0	0	0	""	""		""	""	""	""	""		1	0			4	9	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"3"	0	0	1	0	0	0	600	800		-999	15	15	-99	-99	0	1			0	"97"	0	0	0	0	0	0	1	0	0	"The respondent phone is spoilt"	0		"Giving out Jikokoa"	1	"uuid:6afb419f-d6ea-48de-be25-ee836616f0b5"	1907040740	"uuid:6afb419f-d6ea-48de-be25-ee836616f0b5"
"Jul 11, 2019 2:55:24 PM"	"Jul 11, 2019"	"14:dd:a9:46:e4:16"	2937	"Za79211"	"Za79211"	2510	1188	1	1	1	1		0	50	50	150	450	""	2500	0	0													""				1	2	""			""		""		""	0		"97"	0	0	0	0	0	0	0	1	"I would buy the cheaper jiko"	1500	3000	1500	"99"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	"Saved the money to buy a chair"	1000	0		""	1	0		""										""				"House hold usage"	4	2	"1 7"	1	0	0	0	0	1	0	0	"None"	1	""														3	1	4	1	0	0	300	3	3	2		3	0	""	0	0	0	0				"No"	"No"	3	"Not at all"	"It cooks very fast"	"Its the same as LPG gas"	"It's easy to use and regulate heat"	"None"	3	1	0		15	0	0	4	5	2	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"1"	1	0	0	0	0	5000	15000	9000		-999	9	20.5	-99	-99	0	1	101	404	1	""										""			"To help the people in slum areas"	1	"uuid:d60f2b0a-a2e4-48b8-8a52-4657fb605d37"	1907040740	"uuid:d60f2b0a-a2e4-48b8-8a52-4657fb605d37"
"Jul 11, 2019 2:56:44 PM"	"Jul 11, 2019"	"8.68912E+14"	2087	"40c0232"	"40c0232"	2700	2535	1	1	1	1		0	100	0	200	300	""	2700	0	0													""				1	1	""			""		""		""	0		"2"	0	1	0	0	0	0	0	0	""	700	1600	800	"1 7 8"	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	"Matatu transport"		0		""	1	1	3	"4 8"	0	0	0	1	0	0	0	1	0	""				"Bought household furniture"	3	2	"1 4 6"	1	0	1	0	1	0	0	0	"None"	2	""														3	1	3	1	0	120	45	3	2	3		3	0	""	0	0	0	0				"No"	"No"	3	"No"	"No"	"Yes. Saves charcoal much more"	"Less smoke"	"No"	2	0				0	0	0	0	0	7	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"96"	0	0	0	1	0	3323				0	20	4.5	3.3	9	0	0	130	522	1	""										""			"Comparison on modern cookstoves and traditional cookstoves on charcoal saving"	1	"uuid:dfd0c2d0-44c4-4935-9273-2ef8df46b011"	1907040740	"uuid:dfd0c2d0-44c4-4935-9273-2ef8df46b011"
"Jul 11, 2019 2:56:46 PM"	"Jul 11, 2019"	"8.68912E+14"	1900	"5c6c3d9"	"5c6c3d9"	3000	2564	1	2	2	1		0	50	100	200	280	""	2000	0	0													""				1	1	""			""		""		""	0		"7"	0	0	0	0	0	0	1	0	""	900	1800	900	"1 3 4 5 7"	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	"Transport"		0		""	0			""										""	1			"Paid school fees"	3	2	"1 5 6"	1	0	0	1	1	0	0	0	"None"	2	""														3	1	2	2	0	0	45	3	4	3		2	0	""	1	0	0	0	0	0	0	"No"	"No"	3	"No"	"No"	"Yes. Less smoke indoors"	"Saves charcoal"	"Should have been bigger"	3	0			15	0	0	0	0	0	3	6	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"1"	1	0	0	0	1	0	300	7200	-99	-999	13	8	2.5	5.7	0	0	218	872	0	"97"	0	0	0	0	0	0	1	0	0	"Responds to sms"	1	1	"Charcoal usage and need for modern cooking stoves that saves charcoal"	1	"uuid:0bd75fc3-279f-421d-912a-5e428f4bc67f"	1907040740	"uuid:0bd75fc3-279f-421d-912a-5e428f4bc67f"
