submissiondate	today	tablet_id	duration	respondent_id	respondent_id2	hhwtp	hhpay	hhstove	treatc	treatc2	a_resp	a_noresp	g_char_today	g_char_yest	g_char_dby	g_char_3days	g_char_week	g_c1_comments	g_c2_wtp	g_c2_neighbors	g_c2_others	g_c3_neighbors	g_c3_family	g_c3_friends	g_c3_other	g_stove	g_stove_other	g_stove_other_0	g_stove_other_1	g_stove_other_2	g_stove_other_3	g_stove_other_4	g_stove_other_97	g_stovetype	g_c4_save_jiko	g_c4_spend_jiko	g_c4_spend_jikokoa	g_jikokoa	g_c5_2_usage	g_c5_noshow	g_c5_gone	g_c5_returned	g_c5_other	g_c5_buynew	g_c5_1_sold_why	g_c5_1_sold_amt	g_c5_1_sold_money	g_c5_2_buynew	g_c5_buywhen	g_c5_buyno	g_c5_buyno_1	g_c5_buyno_2	g_c5_buyno_3	g_c5_buyno_4	g_c5_buyno_5	g_c5_buyno_6	g_c5_buyno_7	g_c5_buyno_97	g_c5_buymore	g_c4_save_jiko2	g_c4_spend_jiko2	g_c4_spend_jikokoa2	g_c5_5_savespend	g_c5_5_savespend_1	g_c5_5_savespend_2	g_c5_5_savespend_3	g_c5_5_savespend_4	g_c5_5_savespend_5	g_c5_5_savespend_6	g_c5_5_savespend_7	g_c5_5_savespend_8	g_c5_5_savespend_9	g_c5_5_savespend_10	g_c5_5_savespend_11	g_c5_5_savespend_12	g_c5_5_savespend_13	g_c5_5_savespend_99	g_c5_5_savespend_97	g_c5_5_savespend_detail	g_c5_5_save	g_c5_sellconsider	g_c5_2_sellamt	g_c5_2_sellwho	g_c5_jiko	g_c5_3_work	g_c5_3_usage	g_c5_3_jikokoa	g_c5_3_jikokoa_1	g_c5_3_jikokoa_2	g_c5_3_jikokoa_3	g_c5_3_jikokoa_4	g_c5_3_jikokoa_5	g_c5_3_jikokoa_6	g_c5_3_jikokoa_7	g_c5_3_jikokoa_8	g_c5_3_jikokoa_96	g_c5_3_jikoko_other	g_c5_3_oldjiko	g_c5_3_oldjiko_amt	g_c5_4_payjikokoa	g_c5_4_money	g_c5_4_theft	g_c5_4_migration	g_c5_4_benefits	g_c5_4_benefits_1	g_c5_4_benefits_3	g_c5_4_benefits_4	g_c5_4_benefits_5	g_c5_4_benefits_6	g_c5_4_benefits_7	g_c5_4_benefits_97	g_c5_4_benefits_99	g_c5_4_costs	g_c5_4_recom	g_c5_4_payhow	g_c5_4_payhow_11	g_c5_4_payhow_12	g_c5_4_payhow_13	g_c5_4_payhow_21	g_c5_4_payhow_22	g_c5_4_payhow_23	g_c5_4_payhow_31	g_c5_4_payhow_32	g_c5_4_payhow_33	g_c5_4_payhow_34	g_c5_4_payhow_35	g_c5_4_payhow_97	g_c5_4_payhow_more	g_c5_6_taste	g_c5_6_value	g_c5_6_broken	g_c5_6_proud	d1_use_morn	d1_use_aft	d1_use_eve	f_health_trad_adult	f_health_trad_child	f_health_longterm	f_health_jikokoa0	f_health_jikokoa1	f_health_work	f1_comment	d2_anychildren	d2_cough_resp	d2_breath_resp	d2_hours_resp	d2_cough_child	d2_breath_child	d2_hours_child	d3_stop	d3_start	d3_amount	d3_taste	d3_process	d3_surprise	d3_like	d3_dislike	d3_duration	d3_dur_longer	d3_dur_shorter	d_ivself1	d_ivself2	d_ivself3	d_ivself4	d_ivself5	d_ivself6	d_ivself7	d_ivself8	d_ivself9	d_ivself10	d_ivself11	d_ivself12	d_ivself13	d_ivself14	d_ivself15	d_ivself16	d_ivself17	d_ivself18	d_ivself19	d_ivself20	d_ivself21	d_ivself22	d_ivothers1	d_ivothers2	d_ivothers3	d_ivothers4	d_ivothers5	d_ivothers6	d_ivothers7	d_ivothers8	d_ivothers9	d_ivothers10	d_ivothers11	d_ivothers12	d_ivothers13	d_ivothers14	d_ivothers15	d_ivothers16	d_ivothers17	d_ivothers18	d_ivothers19	d_ivothers20	d_ivothers21	d_ivothers22	g1a	g1b	g1b_1	g1b_2	g1b_3	g1b_96	g1c	g2a	g2b	g2b2	g2c	g1g1	tasksv2	tasksv3	bucket_weight	bdmweekly	bdmmonthly	received_sms	nosms_select	nosms_select_1	nosms_select_2	nosms_select_3	nosms_select_4	nosms_select_5	nosms_select_6	nosms_select_97	nosms_select_99	nosms_newnum	nosms_why	sms_responded	sms_noairtime	purpose_1	purpose_yn	instanceid	formdef_version	key
"Jun 19, 2019 2:22:11 PM"	"Jun 19, 2019"	"14:dd:a9:46:e4:16"	2198	"876dz3c"	"876dz3c"	2000	1018	1	1	1	1		0	80	80	0	600	""	2000	0	0													""				1	1	""			""					0		"1"	1	0	0	0	0	0	0	0	""	3000	4400	2240	"13 99"	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	"Saved kwa chama"	2000	0		""	1	1	3	"6"	0	0	0	0	0	1	0	0	0	""				"School fees"	2	2	"1 5"	1	0	0	1	0	0	0	0	"None"	1															3	1	4	1	60	180	240	3	1	2		1	100	""	0	0	0	0				"No"	"No"	3	"No"	"Yes it's a bit faster"	"It produces less ash"	"It saves charcoal"	"None"	3		15	0	14	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	12	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"3"	0	0	1	0	0	500	3000	3000		-999	22	4	.5	87	346	1	""										""			"I don't know"	1	"uuid:8060d492-6ac0-4960-a509-20860d63e547"	1906141438	"uuid:8060d492-6ac0-4960-a509-20860d63e547"
"Jun 19, 2019 3:22:59 PM"	"Jun 19, 2019"	"8.68912E+14"	1203	"b1fa772"	"b1fa772"	1000	676	1	1	1	1		0	50	50	150	300	""	1500	0	0													""				1	2	""			""					0		"1"	1	0	0	0	0	0	0	0	""	500	1200	500	"1 11"	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"Spend on bus fare"		0		""	1	0		""										""				"Spend on foodstuffs"	3	2	"1 7"	1	0	0	0	0	1	0	0	"Nothing"	1															3	1	4	1	60	0	120	4	4	3		1	150	""	1	0	0	0	0	0	0	"No"	"No"	3	"No"	"No"	"No"	"It uses less charcoal, it's faster and has no smoke"	"No"	3		20	0	0	5	5	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"96"	0	0	0	1	0	0				500	23	3	1.4	57	230	1	""										""			"Charcoal usage"	0	"uuid:3bff79bd-ecf5-4eb1-b487-6a31e59729b7"	1906141438	"uuid:3bff79bd-ecf5-4eb1-b487-6a31e59729b7"
"Jun 19, 2019 3:23:00 PM"	"Jun 19, 2019"	"8.68912E+14"	1668	"46508d9"	"46508d9"	1250	379	1	0	0	1		0	40	50	180	260	""	1250	0	0													""				1	2	""			""					1	6	""									""	1040	2080	1000	"1 11"	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"I also spend some savings on buying children clothes"		0		""	1	0		""										""				"I would have spend it on foodstuffs"	4	2	"1 5 7"	1	0	0	1	0	1	0	0	"Nothing"	1															3	1	4	1	0	0	260	4	4	3		1	150	""	1	0	0	0	0	0	0	"No"	"No"	3	"No"	"No"	"No"	"Uses less charcoal and it's faster"	"No"	3		25	0	4	5	5	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"3"	0	0	1	0	0	0	1000	6000		0	12	16.75	1.5			1	""										""			"Testing how jiko koa works"	0	"uuid:fca44cfb-34ea-4eb4-8ad7-9dcaf23b10b9"	1906141438	"uuid:fca44cfb-34ea-4eb4-8ad7-9dcaf23b10b9"
"Jun 19, 2019 3:23:00 PM"	"Jun 19, 2019"	"8.68912E+14"	1017	"b04c8a4"	"b04c8a4"	2500	2694	0	0	0	1		0	50	70	190	340	""	2500	0	0					0	0	1	0	0	0	0	0	""	750	1600	800			""			""					0		"1"	1	0	0	0	0	0	0	0	""				""																""				""				""										""				""			""									""																				0	0	180	4	4	4	1		20	""	1	1	0	36	1	0	0	""	""		""	""	""	""	""				0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"96"	0	0	0	1	0	260				-999	11	12	3.1			1	""										""			"The difference between traditional jiko and jiko koa"	0	"uuid:6a66a471-3e93-4b86-b703-7783622961fb"	1906141438	"uuid:6a66a471-3e93-4b86-b703-7783622961fb"
"Jun 19, 2019 3:50:49 PM"	"Jun 19, 2019"	"6ed148c9d4075192"	1408	"20fzfb2"	"20fzfb2"	1200	1021	1	0	0	1		80	80	80	240	480	""	2500	0	0													""				1	3	""			""					0		"1"	1	0	0	0	0	0	0	0	""	120	2240	2240	"97"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"Has been using traditional jiko."		0		""	1	1	1	"96"	0	0	0	0	0	0	0	0	1	"Daily"				"Pay rent"	2	1	"1 7"	1	0	0	0	0	1	0	0	"None"	1															5	1	4	1	0	60	60	4	4	4		4	0	""	1	0	0	0	0	0	0	"No"	"No"	3	"Yes"	"Yes"	"It's so fast"	"It's fast thus save time"	"None"	3		30	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"96"	0	0	0	1	0	0				1000	9	10	5			1	""										""			"To study charcoal usage and create awareness of jikokoa"	1	"uuid:7c7f0424-eec3-4154-9721-bb2bee595c1c"	1906141438	"uuid:7c7f0424-eec3-4154-9721-bb2bee595c1c"
"Jun 19, 2019 3:50:50 PM"	"Jun 19, 2019"	"6ed148c9d4075192"	1072	"169c018"	"169c018"	500	1072	0	1	1	1		100	100	100	300	700	""	2000	0	0					0	0	1	0	0	0	0	0	""	1400	2800	1400			""			""					0		"1"	1	0	0	0	0	0	0	0	""				""																""				""				""										""				""			""									""																				0	0	120	2	2	2	2		0	""	1	0	0	0	1	0	1	""	""		""	""	""	""	""				0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"2"	0	1	0	0	0	0	7000	6000		1000	23	3	11			1	""										""			"To create awareness of jikokoa"	1	"uuid:d504e77d-2c6e-4e5f-a2a6-9a64f7b7078c"	1906141438	"uuid:d504e77d-2c6e-4e5f-a2a6-9a64f7b7078c"
"Jun 19, 2019 3:50:51 PM"	"Jun 19, 2019"	"6ed148c9d4075192"	748	"cca26da"	"cca26da"	1000	1122	0	2	2	1		80	80	80	240	400	""	2000	1	0	2				0	0	1	0	0	0	0	0	""	800	1600	800			""			""					0		"1"	1	0	0	0	0	0	0	0	""				""																""				""				""										""				""			""									""																				0	60	60	3	3	3	3		0	""	1	0	0	0	1	0	0	""	""		""	""	""	""	""				0	0	0	0	15	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"3"	0	0	1	0	0	0	2500	4500		-999	20	6	4.8			1	""										""			"To study about charcoal usage and living standard"	1	"uuid:fda9905d-acac-474e-b086-3f93eb6269cf"	1906141438	"uuid:fda9905d-acac-474e-b086-3f93eb6269cf"
"Jun 19, 2019 3:51:03 PM"	"Jun 19, 2019"	"8.68912E+14"	1732	"33d3809"	"33d3809"	1700	2557	0	2	2	1		100	200	200	600	1400	""	1800	0	0					0	0	1	0	0	0	0	0	""	2000	5000	2500			""			""					0		"1"	1	0	0	0	0	0	0	0	""				""																""				""				""										""				""			""									""																				90	90	120	3	3	2	3		0	""	1	0	0	0	0	0	0	""	""		""	""	""	""	""				20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	1	"3"	0	0	1	0	0	0	400	1800		999	12	8.5	5			1	""										""			"To market and sell jikokoa"	0	"uuid:98afda38-2330-402d-a23d-797db99b4367"	1906141438	"uuid:98afda38-2330-402d-a23d-797db99b4367"
"Jun 19, 2019 3:51:04 PM"	"Jun 19, 2019"	"8.68912E+14"	2382	"c5472da"	"c5472da"	2500	418	1	1	0	1		0	50	50	150	350	""	1000	0	0													""				1	1	""			""					0		"1"	1	0	0	0	0	0	0	0	""	1500	3000	1500	"97"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"She used the saving to pay her chama contributions"		0		""	1	0		""										""				"Would have paid my chama"	4	2	"1 7"	1	0	0	0	0	1	0	0	"Requires too much cleaning"	1															4	1	4	1	0	45	60	5	5	2		4	200	""	1	0	0	0	0	0	0	"No"	"No"	3	"Yes"	"No"	"No"	"Saves time and money since it uses less charcoal"	"It requires regular cleaning"	3		30	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	5	5	1	"1 3"	1	0	1	0	1	900	2000	40000	88	999	15	9	2	0	0	1	""										""			"To enlighten people on the advantages of using jikokoa"	0	"uuid:1a1f9724-11c6-439e-9da4-9899d5689852"	1906141438	"uuid:1a1f9724-11c6-439e-9da4-9899d5689852"
"Jun 19, 2019 3:51:05 PM"	"Jun 19, 2019"	"8.68912E+14"	2222	"23afd44"	"23afd44"	4375	574	1	1	1	1		0	100	100	300	700	""	2000	0	0													""				1	1	""			""					1	5	""									""	2000	5000	3000	"1 12"	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"Pay school fees"		0		""	1	0		""										""				"Pay school fees"	4	2	"1 7"	1	0	0	0	0	1	0	0	"None"	1															3	1	4	2	30	45	90	4	4	5		4	0	""	1	0	0	0	0	0	0	"No"	"No"	3	"No"	"No"	"No"	"Saves time,since it takes less time to cook"	"None"	3		30	0	0	0	0	0	5	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"96"	0	0	0	1	0	0				999	22	4	2.8	49	195	0	"97"	0	0	0	0	0	0	1	0	0	"I have been replying to the text messages but I havenever received any airtime therefore I gaveup"	1	1	"To sell Jikokoa"	0	"uuid:3d0770e3-51fe-4d6b-b10b-d5b1d7cb9e14"	1906141438	"uuid:3d0770e3-51fe-4d6b-b10b-d5b1d7cb9e14"
"Jun 19, 2019 3:54:44 PM"	"Jun 19, 2019"	"44:65:0d:c0:b9:21"	2567	"b176abc"	"b176abc"	1500	1104	1	2	2	1		0	70	0	70	210	""	1500	0	0													""				1	2	""			""					1	6	""									""	800	1600	800	"1 2"	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	"She buys food  for the family whenever she goes buying charcoal"		0		""	1	0		""										""				"pay rent"	2	2	"1 5"	1	0	0	1	0	0	0	0	"Nothing,actually friends want more jikos"	1															3	1	4	1	0	0	300	4	4	4		1	0	""	1	0	0	0	0	0	0	"No"	"No"	3	"No"	"No"	"She claims she can cook even on the carpet something she couldn't dare  do  with the traditional stove"	"Reduced charcoal"	"Nothing"	2			20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"96"	0	0	0	1	0	1500				999	6	11.5	3	94	375	1	""										""			"Kujua matumizi ya makaa"	1	"uuid:9f8211c0-90b3-47a2-9147-fe088fbc2405"	1906141438	"uuid:9f8211c0-90b3-47a2-9147-fe088fbc2405"
"Jun 19, 2019 3:54:45 PM"	"Jun 19, 2019"	"44:65:0d:c0:b9:21"	2196	"ac77cda"	"ac77cda"	2813	2609	1	2	1	1		0	90	0	90	270	""	2813	0	0													""				1	2	""			""					1	5	""									""	720	1400	720	"1 2"	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	"She also saves money for buying more charcoal"		0		""	1	0		""										""				"Add to business"	2	2	"1 5"	1	0	0	1	0	0	0	0	"Nothing"	2															3	2	3	1	0	0	180	3	4	3		1	0	""	0	0	0	0				"No"	"No"	3	"No"	"No"	"Nothing"	"can cook with it in the house"	"No"	2			0	0	1	4	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	10	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"2"	0	1	0	0	0	3000	-99	-99		-999	23	3	1.5	205	819	1	""										""			"Research on charcoal"	1	"uuid:13f9d91b-b370-4117-b4c4-b46411756f87"	1906141438	"uuid:13f9d91b-b370-4117-b4c4-b46411756f87"
"Jun 19, 2019 3:54:46 PM"	"Jun 19, 2019"	"44:65:0d:c0:b9:21"	1069	"480764b"	"480764b"	2491	2548	0	1	1	1		90	90	90	270	540	""	2500	0	0					0	0	1	0	0	0	0	0	""	1080	2160	1080			""			""					0		"1"	1	0	0	0	0	0	0	0	"It's so expensive and to get such money at once"				""																""				""				""										""				""			""									""																				30	60	120	3	3	4	2		0	""	1	0	0	0	0	0	0	""	""		""	""	""	""	""				0	0	0	2	3	10	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"3"	0	0	1	0	1	10000	18000	18000	5000	-999	13	13	3			1	""										""			"Kujua kuhusu makaa"	1	"uuid:8dc68955-dd43-404a-b1dc-b63e27f492c9"	1906141438	"uuid:8dc68955-dd43-404a-b1dc-b63e27f492c9"
"Jun 19, 2019 3:54:46 PM"	"Jun 19, 2019"	"44:65:0d:c0:b9:21"	1539	"bf54aaz"	"bf54aaz"	4000	2557	1	2	2	1		0	60	0	60	180	""	4000	0	0													""				1	2	""			""					1	5	""									""	180	420	180	"99"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	"She saves the money although she claims that charcoal price has reduced to 60sh"	150	0		""	1	0		""										""				"In business"	1	2	"1 5"	1	0	0	1	0	0	0	0	"Nothing"	1															3	1	3	2	0	120	60	4	4	4		1	0	""	1	0	0	0	0	0	0	"No"	"No"	3	"No"	"No"	"Hakuna moshi"	"Saves charcoal"	"No"	2			0	0	0	2	2	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"3"	0	0	1	0	0	0	7500	9000		-999	16	6.5	1	217	869	0	"97"	0	0	0	0	0	0	1	0	0	"She lost her phone,but currently she has a phone"	0		"Research about usage of charcoal"	1	"uuid:e5ef8205-d527-4eee-9dc1-8be1242de459"	1906141438	"uuid:e5ef8205-d527-4eee-9dc1-8be1242de459"
"Jun 19, 2019 4:21:20 PM"	"Jun 19, 2019"	"3.56213E+14"	1298	"5562083"	"5562083"	1250	1043	1	0	0	1		0	50	50	100	100	""	1500	1	1	1	0	0	1									""				1	2	""			""					0		"1"	1	0	0	0	0	0	0	0	""	100	700	300	"1 11"	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"0"		0		""	0			""										""	1			"Stocking business"	4	4	"1 5"	1	0	0	1	0	0	0	0	"None"	1															3	1	4	1	240	0	120	2	2	2		1	0	""	0	0	0	0				"No"	"No"	3	"No"	"No"	"Uses less charcoal"	"No smoke"	"No"	3		20	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"3"	0	0	1	0	0	0	1000	2000		0	17	6	.8			0	"4"	0	0	0	1	0	0	0	0	0	"She forgets"	0		"To help people with jikokoa"	1	"uuid:8016dab1-07c1-400e-9d4e-b02c45e46caa"	1906141438	"uuid:8016dab1-07c1-400e-9d4e-b02c45e46caa"
"Jun 19, 2019 4:21:35 PM"	"Jun 19, 2019"	"3.56213E+14"	1527	"731z252"	"731z252"	3440	1032	1	2	2	1		0	45	45	90	180	""	1500	0	1		0	1	0									""				1	1	""			""					0		"3"	0	0	1	0	0	0	0	0	""	90	400	1200	"1 4 12"	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	"0"		0		""	0			""										""	2			"School fees"	3	4	"1 3 5"	1	1	0	1	0	0	0	0	"0"	1															3	1	4	1	0	0	120	2	2	2		1	0	""	1	0	0	0	0	0	0	"No"	"No"	3	"No"	"No"	"No"	"Uses less charcoal"	"No"	2			0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	5	5	0	0	0	0	0	0	0	0	1	"2"	0	1	0	0	1	0	2000	2000	0	0	10	19.25	2	88	351	1	""										""			"Helping people from the slums get jikokoa to save charcoal"	1	"uuid:0bb29d73-2af6-49e0-b0a3-3fa0894d8e2b"	1906141438	"uuid:0bb29d73-2af6-49e0-b0a3-3fa0894d8e2b"
"Jun 19, 2019 4:33:08 PM"	"Jun 19, 2019"	"3.56213E+14"	6783	"a058a01"	"a058a01"	3985	2600	1	0	0	1		50	90	90	270	630	""	3000	0	0													""				1	1	""			""					0		"1"	1	0	0	0	0	0	0	0	""	2520	4200	2520	"1 2 4"	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	"She mainly uses it to buy food for the family and other household consumables"		0		""	1	0		""										""				"She could have used it to buy food"	1	2	"1 4 5"	1	0	1	1	0	0	0	0	"Theft and that she can't leave it outdoors"	1															5	1	4	1	5	30	30	5	5	5		1	0	""	1	0	0	0	0	0	0	"No"	"Yes"	2	"No"	"Yes"	"Yes"	"It cooks faster like gas cooker"	"No"	3		30	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"1"	1	0	0	0	0	69	50	2000		0	3	28	1			1	""										""			"Trying to find out about how jiko okoa works compared to the ordinary cookstove"	0	"uuid:008e6dc2-95e1-4c68-9050-db5e28e93976"	1906141438	"uuid:008e6dc2-95e1-4c68-9050-db5e28e93976"
"Jun 19, 2019 4:33:09 PM"	"Jun 19, 2019"	"3.56213E+14"	1275	"376bb12"	"376bb12"	2500	2667	0	0	0	1		80	0	80	160	320	""	2500	0	0					0	0	1	0	0	0	0	0	""	300	640	320			""			""					1	5	""									"She is saving currently so that she would buy a jiko okoa in the next 2 months"				""																""				""				""										""				""			""									""																				0	0	60	4	4	4	3		0	""	1	0	0	0	0	0	0	""	""		""	""	""	""	""				20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"2"	0	1	0	0	0	44	3000	30000		1000	18	8	2			1	""										""			"To show people the advantages of using jiko okoa"	0	"uuid:f16f1cf9-9b41-48b3-b1d3-8267a1a56b16"	1906141438	"uuid:f16f1cf9-9b41-48b3-b1d3-8267a1a56b16"
"Jun 19, 2019 4:33:09 PM"	"Jun 19, 2019"	"3.56213E+14"	5601	"14b9z6f"	"14b9z6f"	1104	1534	0	1	1	1		150	100	150	500	700	""	1500	0	0					0	0	1	0	0	0	0	0	""	1000	2800	2000			""			""					1	5	""									"She is making effort to save and buy the cookstove in august at a supermarket"				""																""				""				""										""				""			""									""																				30	60	60	5	5	5	3		0	""	1	0	0	0	0	0	0	""	""		""	""	""	""	""				0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"96"	0	0	0	1	0	2000				1000	21	6	1.5			1	""										""			"Use of charcoal cookstoves"	0	"uuid:f2a1a20d-eff2-4533-80af-084ece9362d1"	1906141438	"uuid:f2a1a20d-eff2-4533-80af-084ece9362d1"
"Jun 19, 2019 4:38:20 PM"	"Jun 19, 2019"	"ac:63:be:59:0a:3d"	3901	"b7bzd4a"	"b7bzd4a"	1407	2693	0	2	2	1		50	100	100	300	700	""	1500	0	0					0	0	1	0	0	0	0	0	""	1050	2800	1400			""			""					0		"1"	1	0	0	0	0	0	0	0	""				""																""				""				""										""				""			""									""																				60	0	150	5	5	5	1		20	""	1	0	0	0	1	0	2	""	""		""	""	""	""	""				0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"96"	0	0	0	1	0	0				0	6	20	4			1	""										""			"Jikokoa"	1	"uuid:55e29444-88fd-48d4-a5f3-2881f5a4c415"	1906141438	"uuid:55e29444-88fd-48d4-a5f3-2881f5a4c415"
"Jun 19, 2019 4:38:24 PM"	"Jun 19, 2019"	"ac:63:be:59:0a:3d"	5281	"7z1491a"	"7z1491a"	1250	1049	0	0	0	1		0	0	0	0	0	"She has been admitted in the hospital"	1500	0	0					0	0	1	0	0	0	0	0	""	1000	2000	1400			""			""					1	6	""									""				""																""				""				""										""				""			""									""																				0	0	240	5	5	5	1		0	""	0	0	0	0				""	""		""	""	""	""	""				0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	1	"1 3"	1	0	1	0	1	127	900	1800	0	0	7	15	2.5			1	""										""			"Research about jikokoa"	0	"uuid:5920b799-d1a2-4f99-801c-9a45e46ec2ac"	1906141438	"uuid:5920b799-d1a2-4f99-801c-9a45e46ec2ac"
"Jun 19, 2019 4:38:28 PM"	"Jun 19, 2019"	"ac:63:be:59:0a:3d"	4275	"f7d0650"	"f7d0650"	2947	2628	1	2	1	1		0	0	0	0	0	""	3000	0	0													""				1	4	""			""					0		"1"	1	0	0	0	0	0	0	0	""	1000	3920	2240	"97"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"She has not been using jiko"		0		""	1	0		""										""				"Business"	1	2	"6"	0	0	0	0	1	0	0	0	"None"	1															3	3	4	1	0	0	0	5	5	5		1	40	""	1	0	0	0	0	0	0	"Has not been using jiko"	"Has not been using jiko"	3	"Has not been using jiko"	"Not been using jiko"	"Has not been using jiko"	"Has not been using jiko"	"Has not been using jiko"	2			0	7	3	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"96"	0	0	0	1	0	0				0	12	8.5	0	223	893	1	""										""			"Jikokoa"	1	"uuid:0924a1fa-4594-41b6-8d77-da29c78f2cd1"	1906141438	"uuid:0924a1fa-4594-41b6-8d77-da29c78f2cd1"
"Jun 19, 2019 4:43:06 PM"	"Jun 19, 2019"	"8.68912E+14"	1116	"3a3c218"	"3a3c218"	1250	1140	1	0	0	1		0	80	80	160	320	""	100	0	0													""				1	1	""			""					1	5	""									""	960	1440	1280	"4"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Buy things like sugar, veges and soap"		0		""	0			""										""	1			"Buy food"	2	2	"1"	1	0	0	0	0	0	0	0	"None"	1															3	1	4	1	0	30	30	4	4	3		1	0	""	1	0	0	0	0	0	0	"None"	"None"	3	"No"	"No"	"Saves charcoal indeed"	"No smoke"	"Nothing"	3		30	0	0	0	9	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"3"	0	0	1	0	0	150	800	1000		-999	23	3	.5			1	""										""			"To make people understand the importance of jikokoa."	1	"uuid:c437d25f-1232-476d-a563-708c3bd57d78"	1906141438	"uuid:c437d25f-1232-476d-a563-708c3bd57d78"
