submissiondate	today	tabletid	duration	generated_note_name_8	a_area	respondent_id	a_village	generated_note_name_14	generated_note_name_16	a_agree	durationintro	generated_note_name_20	generated_note_name_22	a_consent	a_comment	durationconsent	b_educ	b_male	b_residents	b_children	d_maincooking	d_mainlighting	cz1	generated_note_name_55	d_anycharcoal	d_anykerosene	d_anyfirewood	d_anylpg	d_anycandles	d_anysolar	d_anyelec	d_anyphone	d_anyfree	cz2	generated_note_name_68	generated_note_name_69	d_charcoalbuy	d_charcoaluse	d_charcoalfree	d_kerosenebuy	d_kerosenefree	d_firewoodbuy	d_firewoodfree	d_lpgbuy	d_lpgfree	d_candlesbuy	d_candlesfree	d_solarbuy	d_elecbuy	d_phonebuy	generated_note_name_87	generated_note_name_88	generated_note_name_89	generated_note_name_90	generated_note_name_91	generated_note_name_92	generated_note_name_93	generated_note_name_94	c_charcoalfreq	c_charcoalseller	c_charcoalseller_other	c_charcoalbought	generated_note_name_101	c_charcoalkes	c_charcoalunits	c_charcoalow	c_charcoalhigh	c_buymore	c_buymoreother	c_cookstoveprice	generated_note_name_111	c_cookstoveyear	c_cookstovemonth	c_newcookstovewhen	c_newcookstovebuy	c_comment	generated_note_name_118	generated_note_name_121	b_rent	b_occupationself	b_incomeself	b_occupationothers	b_incomeothers	generated_note_name_129	generated_note_name_130	b_bigpurchase	generated_note_name_134	g1a	g1a2	g1b	g1c	generated_note_name_141	g1d	g1e	g1f	g1g1	generated_note_name_146	g1g	g1h	g1i	generated_note_name_153	g2d	g2g	g2h	g2i	generated_note_name_158	g2a	g2b	g2b2	g2c	g2e	g2f	generated_note_name_171	generated_note_name_173	d_attributes_easy	d_attributes_taste	d_attributes_smoke	d_attributes_cheap	d_attributes_save	d_attributes_looks	durationsurvey	generated_note_name_185	generated_note_name_186	generated_note_name_188	math1	math2	math3	math4	math5	math6	math7	math8	comment_math	durationmath	generated_note_name_207	generated_note_name_208	generated_note_name_210	generated_note_name_211	d_awareness	d_bestthings	d_otherthings	d_taste	d_tastetext	d_jikokoalast	generated_note_name_220	generated_note_name_221	d2_cough_resp	d2_breath_resp	d2_hours_resp	generated_note_name_225	d2_cough_child	d2_breath_child	d2_hours_child	f_health_trad_adult	f_health_trad_child	f_health_longterm	f_health_jikokoa	f_health_work	generated_note_name_238	generated_note_name_240	d_beanmax	d_beanmin	generated_note_name_243	generated_note_name_244	generated_note_name_246	d_beans1a	d_beans2a	d_beans3a	d_beans4a	d_beans5a	d_beans6a	d_beans7a	d_beans8a	d_beans9a	d_beans10a	d_beans11a	d_beans12a	d_beans13a	d_beans14a	d_beans15a	d_beans16a	d_beans17a	d_beans18a	d_beans19a	d_beans20a	d_beans1	d_beans2	d_beans3	d_beans4	d_beans5	d_beans6	d_beans7	d_beans8	d_beans9	d_beans10	d_beans11	d_beans12	d_beans13	d_beans14	d_beans15	d_beans16	d_beans17	d_beans18	d_beans19	d_beans20	d_beanstotal	generated_note_name_290	beans_no20	generated_note_name_292	durationbeliefs	generated_note_name_298	generated_note_name_299	generated_note_name_300	generated_note_name_301	generated_note_name_303	prac_decisions1	generated_note_name_305	prac_decisions2	prac_decisions3	generated_note_name_308	generated_note_name_310	generated_note_name_311	generated_note_name_312	generated_note_name_313	generated_note_name_315	decisions1	decisions2	decisions3	decisions4	decisions5	durationeffort	generated_note_name_328	generated_note_name_329	generated_note_name_330	generated_note_name_331	g_invest	generated_note_name_334	g_outcome	fixed	win	totallose	totalwin	generated_note_name_340	generated_note_name_341	comment_risk	durationrisk	generated_note_name_347	generated_note_name_348	generated_note_name_349	generated_note_name_350	generated_note_name_355	generated_note_name_356	generated_note_name_357	numbersame	generated_note_name_364	generated_note_name_365	durationtotal	instanceid	formdef_version	key
"May 9, 2019 4:17:21 PM"	"May 9, 2019"	"3.55954E+14"	2548		"Mathare"	"ee3c9c8"	"Mabatini"			1	141			1		243	32	0	6	5	3	1	""		1	1	0	0	0	0	1	0	0				490	490		300									75										2	"96"		"96"		70	1	50	100	"4 8"	""	200		2018	1	28	1	""			5000	"7"	600	"96"	0			"6 7"		1	0	"3"	0		"3"	"3 4"	2	-999		5	4	2		"6"		"1 6"	"6"		0	6000	6000			4500			3	0	3	0	4	2	1145				105	208	-999	-999	-999	-999	-999	-999	""	1195					"3 4 9"	"1 3"	""	4		104			0	0	0		1	0	5	4	4	3	2	0			9500	0				0	1	2	1	4	3	4	5													0	1	2	1	4	3	4	5	0	0	0	0	0	0	0	0	0	0	0	0	20				1645								16	14							16	13	18	21	12	1718					0		1	400	0	500	500			""	2232								1			2545	"uuid:5f1cb8e1-8f31-41d2-b4ca-617c7e795c57"	1905090715	"uuid:5f1cb8e1-8f31-41d2-b4ca-617c7e795c57"
"May 9, 2019 4:17:22 PM"	"May 9, 2019"	"3.55954E+14"	2806		"Mathare"	"1f6e8c1"	"Mabatini"			1	174			1		277	3	0	4	2	3	1	""		1	1	0	0	0	0	1	0	0				420	420		180									75										2	"96"		"96"		70	1	50	100	"2 97"	""	320		2018	10	20	1	""			2300	"96"	0	"75 79"	700			"6 7"		1	1	"3"	0		"1 3 6"	"1"	2	1000		4	2	1		"6"		"10"	"4 6"		1800	3000	4800		1700	1000			1	3	3	0	3	2	1194				105	208	-999	310	-999	-999	-999	-999	""	1622					"3 4 7"	"1 5"	""	5		104			0	0	0		0	0	5	4	4	4	2	250			5000	0				3	5	5	7																	3	5	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20				2146																8	12	16	18	21	2284					50		1	350	150	450	600			""	2387								1			1406	"uuid:8dd799f2-dc1e-48a4-a7b3-9b6116e08a8b"	1905090715	"uuid:8dd799f2-dc1e-48a4-a7b3-9b6116e08a8b"
"May 9, 2019 4:17:25 PM"	"May 9, 2019"	"3.55954E+14"	2545		"Mathare"	"ababc93"	"Mabatini"			1	97			1		125	42	0	10	2	3	1	""		1	1	0	0	0	0	1	0	0				600	600		200									400										3	"96"		"96"		100	2	100	100	"2 4"	""	350		2018	11	12	2	""			5000	"81"	1000	"21"	800			"1 7"		1	1	"1"	1		"1 6"	"96"	1	3000		4	2	1		"1 2"		""	"1 2"		7000	3000	6000	0	3000				3	1	2	3	1	2	1150				105	208	6175	4120	890	-999	-999	-999	""	1573					"3"	"1 3"	""	4		208			0	0	0		0	0	0	4	3	3	2	0			12000	0				1	1	1	1	1	1	2	3	3	6											1	1	1	1	1	1	2	3	3	6	0	0	0	0	0	0	0	0	0	0	20				1929																21	21	21	21	21	2096					200		1	200	600	300	900			""	2213								1			2543	"uuid:7b5d7098-d778-49ff-b90f-290e39da5154"	1905090715	"uuid:7b5d7098-d778-49ff-b90f-290e39da5154"
"May 9, 2019 4:17:24 PM"	"May 9, 2019"	"3.55954E+14"	2793		"Mathare"	"5a8152f"	"Mabatini"			1	73			1		216	44	0	4	3	3	1	""		1	1	0	0	0	0	1	0	0				700	700		20									75										3	"9"		"9"		70	1	50	100	"6"	""	250		2017	98	0	1	""			2000	"79"	500	"96"	0			"7"		0	0	"96"	0		"3"	"3 4"	3	1000		5	4	4		"6"		""	"6"							-99			2	0	3	1	4	2	1056				105	208	123.5	-999	-999	-999	-999	-999	""	1492					"4 8"	"1"	""	3		208			1	1	3		0	0	0	4	4	4	2	100			8500	0				0	0	0	3	5	4	8														0	0	0	3	5	4	8	0	0	0	0	0	0	0	0	0	0	0	0	0	20				1763																16	21	7	17	19	1936					0		1	400	0	500	500			""	2097								1			2365	"uuid:854eae0c-2619-4434-ac82-8dd82065c86e"	1905090715	"uuid:854eae0c-2619-4434-ac82-8dd82065c86e"
"May 9, 2019 4:26:58 PM"	"May 9, 2019"	"3.54923E+14"	2993		"Mathare"	"36f2953"	"MlangoKubwa V3 B"			1	32			1		453	3	0	6	4	3	1	""		1	1	0	0	1	0	1	0	0				840	840		210						50			100										2	"96"		"96"		120	1	70	120	"2 5"	""	350		2019	3	24	1	""			1500	"12"	200	"14"	200			"7"		1	0	"96"	0		"3"	"96"	2	0		5	5	5		"5"		"1"	"1 9"		0					10000			0	0	2	8	2	0	1295				105	208	999	999	999	999	999	999	""	1498					"3 6"	"1 5"	""	3		260			0	0	0		0	0	0	4	4	4	1	0			5000	0				4	4	4	8																	4	4	4	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20				1935																19	15	9	9	7	2374					200		1	200	600	300	900			""	2572								2				"uuid:0927afc8-5766-4ddf-8933-f2b33d92c448"	1905090715	"uuid:0927afc8-5766-4ddf-8933-f2b33d92c448"
"May 9, 2019 4:27:01 PM"	"May 9, 2019"	"3.54923E+14"	3406		"Mathare"	"fb05dd1"	"MlangoKubwa V3 B"			1	21			1		337	44	0	4	2	3	1	""		1	0	0	0	0	0	1	0	0				700	700											75										2	"96"		"96"		100	1	100	100	"2"	""	300		2018	98	26	1	""			2000	"12"	100	"96"	0			"32"		1	1	"96"	1		"96"	"3"	2	1000		5	5	5		""	3	"1"	"97"		0			0					2	2	2	2	2	2	1575				105	208	123.75	999	9990	999	935	913.75	""	2074					"3 6 7"	"1"	""	3		104			0	0	0		1	0	1	3	3	3	2	0			3600	0				6	6	8																		6	6	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20				2433																2	14	20	5	18	3035					100		1	300	300	400	700			""	3249								1			3404	"uuid:9363a44a-ff71-426e-bbe7-121ee20edcb4"	1905090715	"uuid:9363a44a-ff71-426e-bbe7-121ee20edcb4"
"May 9, 2019 4:27:00 PM"	"May 9, 2019"	"3.54923E+14"	2958		"Mathare"	"8f61ccf"	"MlangoKubwa V3 B"			1	387			1		561	3	0	2	0	3	1	""		1	1	0	0	0	0	1	0	0				560	560		350									75										2	"96"		"96"		40	2	40	50	"2 97"	""	250		2018	98	12	0	""			2000	"18"	200	"96"	0			"7"		1	0	"96"	1		"96"	"96"	3	-999		5	5	4		""	4	""	"1"		0			0					0	0	4	8	0	0	1446				105	208	1011.75	999	999	999	999	999	""	1778					"3 9"	"1"	""	3		260			0	0	0					1	1	1	1	0			8000	0				3	2	3	3	3	3	3														3	2	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	20				2101																17	5	6	9	7	2634					100		1	300	300	400	700			""	2776								1			2956	"uuid:0316af8f-65d0-43ba-b277-89ceada1d473"	1905090715	"uuid:0316af8f-65d0-43ba-b277-89ceada1d473"
"May 9, 2019 4:27:55 PM"	"May 9, 2019"	"60:a4:4c:96:97:4f"	3253		"Mathare"	"67a3fb8"	"MlangoKubwa V3 B"			1	87			1		149	37	0	2	1	3	1	""		1	0	1	0	1	0	1	0	0				400	400				200				20			50										3	"96"		"96"		100	1	50	100	"3"	""	250		2017	5	52	1	""			2500	"12"	300	"96"	0			"7"		0	0	"1"	0		"96"	"96"	2	-999		2	2	2		""	4	"1"	"1"			300	-99						0	0	0	4	8	0	1310				105	208	1011.75	-999	-999	-999	-999	-999	""	1430					"3 9"	"1 5"	""	4		156			0	0	0		0	0	0	2	2	1	1	100			9600	0				0	0	0	0	3	3	6	8													0	0	0	0	3	3	6	8	0	0	0	0	0	0	0	0	0	0	0	0	20				1837						12		12	12							13	11	10	11	5	2165					0		1	400	0	500	500			""	2420								1			3248	"uuid:a9385e6d-9126-4ddb-a934-4ec12a0e9a8c"	1905090715	"uuid:a9385e6d-9126-4ddb-a934-4ec12a0e9a8c"
"May 9, 2019 4:27:56 PM"	"May 9, 2019"	"60:a4:4c:96:97:4f"	1990		"Mathare"	"9f0ca2e"	"MlangoKubwa V3 B"			1	22			1		83	37	1	3	1	3	1	""		1	1	0	0	1	0	1	0	0				1400	1400		140						20			50										2	"96"		"96"		100	1	50	100	"4 6"	""	300		2019	1	24	2	""			1500	"79"	800	"12"	300			"7"		1	0	"96"	0		"96"	"96"	2	-999		5	4	2		""	2	"6"	"1 6"		2000								2	2	0	5	3	0	792				105	208	123.5	-999	-999	-999	-999	-999	""	954					"0"	"97"	""	3		260			0	0	0		0	0	0	2	2	1	1	0			8400	0				0	0	1	1	7	5	6														0	0	1	1	7	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	20				1188						10		15	6							9	4	6	11	3	1458					50		0	350	150	450	600			""	1680								1			1986	"uuid:99c8ee32-6cb3-49f7-9fa8-24a1168e549f"	1905090715	"uuid:99c8ee32-6cb3-49f7-9fa8-24a1168e549f"
"May 9, 2019 4:27:57 PM"	"May 9, 2019"	"60:a4:4c:96:97:4f"	3169		"Mathare"	"8c724db"	"MlangoKubwa V3 B"			1	25			1		88	37	0	5	3	3	1	""		1	1	0	0	1	0	1	0	0				700	700		210						30			50										1	"96"		"96"		50	1	30	50	"2 4 6"	""	300		2017	1	52	1	""			2000	"96"	0	"75"	800			"6"		1	1	"3"	0		"2"	"96"	2	300		2	1	1		"2"		"1"	"1"		2000	6000	3000		300				0	0	0	5	7	0	1178				105	208	123.5	-999	-999	-999	-999	-999	""	1318					"3 9"	"1 5"	""	5		260			0	0	0		0	0	0	3	3	1	1	0			16800	0				0	0	0	0	0	0	0	0	0	0	1	5	6	8							0	0	0	0	0	0	0	0	0	0	1	5	6	8	0	0	0	0	0	0	20				1783						11		16	18							11	11	10	12	10	2264					100		0	300	300	400	700			""	2625								1			3165	"uuid:33b26236-d99d-4658-895d-b017f72f43ff"	1905090715	"uuid:33b26236-d99d-4658-895d-b017f72f43ff"
"May 9, 2019 4:55:53 PM"	"May 9, 2019"	"50:46:5d:0e:7e:81"	2554		"Mathare"	"ebb0e88"	"MlangoKubwa V3 B"			1	34			1		64	3	0	4	1	3	1	""		1	1	0	1	1	0	1	1	0				300	300		200				10		2			100	60									3	"9"		"9"		100	1	80	100	"1 2 4 5"	""	250		2018	2	12	0	""			3000	"12"	300	"96"	0			"31 32 33"		1	0	"96"	0		"3"	"2"	2	0		4	2	2		"1"		"1"	"6 9"		6					2500			2	2	6	0	2	0	892				105	208	1011.75	7340	9990	1300	85	63.75	""	1120					"22 3 5 7 8"	"1 5"	""	3		104			1	1	0		1	0	0	3	4	3	3	0			6000	0				0	0	4	7	9																0	0	4	7	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20				1269						10		12	10							14	9	13	14	4	1341					100		0	300	300	400	700			""	1874								2				"uuid:24252f2d-b5e4-417d-9317-657d4e70ba62"	1905090715	"uuid:24252f2d-b5e4-417d-9317-657d4e70ba62"
"May 9, 2019 4:55:55 PM"	"May 9, 2019"	"50:46:5d:0e:7e:81"	2396		"Mathare"	"0f50128"	"MlangoKubwa V3 B"			1	20			1		105	37	0	6	4	3	1	""		1	1	0	1	1	0	1	1	0				400	350		2				15		5			75	30									3	"96"		"96"		100	1	100	100	"3 4 7 8"	""	300		2018	10	16	1	""			3000	"7"	500	"96"	0			"32 6"		1	0	"3"	0		"3 6"	"6"	2	500		4	2	2		"6 10"		"1"	"1"		0	150	4280			450			0	1	6	1	4	0	1045				105	208	1235.8	1427	1427	-999	85	63	""	1049					"22 6 7 8"	"1 2 5 6"	""	4		156			1	1	1		1	1	0	3	4	4	4	0			8000	0				0	0	0	1	4	4	11														0	0	0	1	4	4	11	0	0	0	0	0	0	0	0	0	0	0	0	0	20				1323						12		12	12							15	13	12	14	10	1347					50		1	350	150	450	600			""	1757								2				"uuid:3003532d-0b32-4b7c-8c5f-3bfe44723bf7"	1905090715	"uuid:3003532d-0b32-4b7c-8c5f-3bfe44723bf7"
"May 9, 2019 4:55:57 PM"	"May 9, 2019"	"50:46:5d:0e:7e:81"	1700		"Mathare"	"02008f1"	"MlangoKubwa V3 B"			1	13			1		76	37	0	4	2	3	1	""		1	0	0	0	1	0	1	0	0				700	700								10			75										3	"96"		"96"		100	1	80	100	"1 2 3 5 6"	""	400		2018	4	4	1	""			2500	"96"	0	"7"	300			"31 32 8"		1	0	"96"	0		"96"	"96"	2	5000		4	4	2		""	2	"1 5 7"	"1 5"		74								2	1	4	1	3	1	461				105	208	9100	10440	122	220	300	360	""	466					"3 6 7"	"3 5 6"	""	3		156			0	0	0		1	0	0	3	4	2	5	0			15500	0				0	0	0	0	0	0	0	0	2	3	3	6	6								0	0	0	0	0	0	0	0	2	3	3	6	6	0	0	0	0	0	0	0	20				726						14		11	12							12	15	10	15	12	751					50		0	350	150	450	600			""	1386								2				"uuid:a60b7479-d4d9-4c4a-a3c4-b22b4dafb239"	1905090715	"uuid:a60b7479-d4d9-4c4a-a3c4-b22b4dafb239"
"May 9, 2019 4:55:26 PM"	"May 9, 2019"	"3.56213E+14"	3894		"Mathare"	"22ed12d"	"MlangoKubwa V3 B"			1	37			1		140	37	0	1	0	3	1	""		1	1	0	0	0	0	1	0	0				350	350		80									75										3	"96"		"96"		100	1	50	100	"2"	""	250		2017	98	52	1	""			3000	"7"	300	"96"	0			"32"		1	0	"3"	0		"3"	"96"	3	0		5	4	2		"10"		""	"1"		0	6000	6000			1000			0	0	0	6	0	6	1200				105	180	1235	3130	2111	2200	850	850	""	2381					"9"	"1"	""	3		104			0	0	0					2	2	2	3	500			9000	0				0	0	0	20	0	0	0	0													0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20				2622						21		18	14							21	21	21	21	21	3561					0		0	400	0	500	500			""	3687								2			3892	"uuid:1a47f244-3e4b-41c5-9f13-06811c9a3152"	1905090715	"uuid:1a47f244-3e4b-41c5-9f13-06811c9a3152"
"May 9, 2019 4:55:26 PM"	"May 9, 2019"	"3.56213E+14"	3385		"Mathare"	"b692b76"	"MlangoKubwa V3 B"			1	15			1		116	44	0	7	3	3	1	""		1	1	0	1	0	0	1	0	0				700	700		200				160					125										2	"9"		"96"		100	1	70	100	"2 5"	""	300		2014	6	20	1	""			4000	"96"	0	"16"	1000			"31"		1	0	"3"	0		"3"	"3"	2	0		4	4	4		"6"		"10"	"6 10"		0	2800	4800			2000			12	0	0	0	0	0	865				105	208	1012.4	2094	1665	490	2550	1912.5	""	2301					"3"	"1"	""	4		260			0	0	0		1	1	0	1	1	1	2	0			18200	0				0	0	0	0	0	0	0	20	0	0	0	0	0	0	0						0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	20				2527						21		1	4							7	13	13	9	9	3066					100		1	300	300	400	700			""	3320								1			3383	"uuid:0a808172-ddb9-496d-9a77-f1a122072971"	1905090715	"uuid:0a808172-ddb9-496d-9a77-f1a122072971"
"May 9, 2019 4:55:27 PM"	"May 9, 2019"	"3.56213E+14"	2357		"Mathare"	"72ba4eb"	"MlangoKubwa V3 B"			1	15			1		144	44	0	2	0	3	1	""		1	1	0	0	0	0	1	0	0				350	350		140									63										3	"96"		"96"		100	1	50	100	"5"	""	250		2019	1	52	1	""			2000	"12"	500	"96"	0			"96"		1	0	"96"	0		"96"	"96"	3	0		5	5	5		""	2	""	"10"		0								2	5	0	3	2	0	899				105	208	61.75	1550	828	410	8450	750	""	1382					"3"	"1"	""	5		52			0	0	0					1	1	1	1	600			9000	0				0	0	0	20	0	0	0	0													0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20				1600						14		12	8							20	4	5	1	21	2071					100		1	300	300	400	700			""	2305								1			2356	"uuid:ca99839c-aa7b-47f7-8575-f0e76c9b237d"	1905090715	"uuid:ca99839c-aa7b-47f7-8575-f0e76c9b237d"
"May 9, 2019 3:31:18 PM"	"May 9, 2019"	"894ee145092eb045"	4286		"Mathare"	"b243344"	"MlangoKubwa V3 B"			1	319			1		322	3	0	7	5	3	7	"The house has no electricity, she uses candles for lighting "		1	1	0	0	1	0	0	1	0				350	350		150						140				60									2	"96"		"96"		50	1	50	50	"1 5 6 7"	""	400		2018	8	16	1	""			2500	"97"	200	"79"	-888			"6 7"		1	0	"1"	0		"3 6"	"3"	1	-999		5	5	5		"97"		""	"1"		0	0	2500			1000			4	0	4	0	4	0	1927				105	152	123500	7340	3330	450	950	950	""	2679					"22"	"1 5 99"	"Easy to use"	4		156			0	0	0		0	0	0	2	4	2	4	20			9125	0				0	1	2	4	3	2	2	6													0	1	2	4	3	2	2	6	0	0	0	0	0	0	0	0	0	0	0	0	20				3088						21		21	19							19	21	20	1	2	3631					100		0	300	300	400	700			""	3806								2			4275	"uuid:9b2e6af3-309d-4b8a-9e74-f796f04022c0"	1905090715	"uuid:9b2e6af3-309d-4b8a-9e74-f796f04022c0"
"May 9, 2019 3:31:19 PM"	"May 9, 2019"	"894ee145092eb045"	4292		"Mathare"	"5460a0c"	"MlangoKubwa V3 B"			1	22			1		85	42	0	3	1	3	1	""		1	0	0	0	1	0	1	0	0				350	350								20			75										2	"96"		"96"		50	1	50	50	"1 4 5 6"	""	250		2018	4	24	1	""			2500	"97"	100	"13"	300			"7"		1	0	"1"	0		"3"	"96"	1	-999		5	5	4		"97"		""	"1"		0	0	8000			200			2	1	4	0	4	1	1494				105	207	1011.75	2094	1665	272	935	913.75	""	2302					"3 4"	"1 4 5"	""	5		250			0	0	0		0	0	0	4	4	3	4	25			9200	0				0	0	0	5	2	3	5	5													0	0	0	5	2	3	5	5	0	0	0	0	0	0	0	0	0	0	0	0	20				2715						21		19	15							15	20	18	16	15	3154					200		0	200	600	300	900			""	3460								2			4175	"uuid:6516cd43-a8dd-4265-8fff-fd2ecfd0e1a1"	1905090715	"uuid:6516cd43-a8dd-4265-8fff-fd2ecfd0e1a1"
"May 9, 2019 3:31:20 PM"	"May 9, 2019"	"894ee145092eb045"	4078		"Mathare"	"7c22181"	"MlangoKubwa V3 B"			1	62			1		88	3	0	5	3	3	1	""		1	1	0	0	1	0	1	0	0				500	500		50						20			75										5	"96"		"96"		100	1	70	100	"4 5 6 8"	""	250		2018	7	24	1	""			2500	"97"	400	"14"	460			"7"		1	1	"1"	0		"2"	"96"	1	4000		2	2	1		"6"		""	"6"		0	0	9000		3000				0	0	4	0	8	0	1265				105	208	1011.75	10470	890	520	925	913.75	""	1873					"3 4 9"	"1 5"	""	5		260			0	1	0		1	1	0	4	4	4	4	50			12775	0				0	0	0	0	0	0	0	0	0	0	20										0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	20				1909								14	14							14	14	19	16	16	3478					100		0	300	300	400	700			""	3642								1			3866	"uuid:22ecd642-c2ce-4a1e-801b-93a7611ebdd7"	1905090715	"uuid:22ecd642-c2ce-4a1e-801b-93a7611ebdd7"
"May 9, 2019 10:33:36 AM"	"May 9, 2019"	"3.59973E+14"	2942		"Mathare"	"12c1efc"	"MlangoKubwa V3 B"			1	289			1		418	10	0	3	1	3	1	""		1	1	0	0	1	0	1	1	0				350	350		200						50			125	10									3	"96"		"96"		50	2	50	60	"2 6"	""	300		2016	5	24	1	"Haas had one jiko since 2016"			2500	"96"	0	"79"	600			"8"		0	1	"96"	0		"1"	"96"	2	500		5	5	5		"9"		"1"	"1"						500				3	0	4	3	2	0	1030				225	208	1011.75	1606	890	1300	8500	-999	""	1478					"3"	"5 99"	"Uses less charcoal"	3		156			0	0	0		0	0	0	1	1	1	1	0			9125	0				0	0	0	1	2	5	4	8													0	0	0	1	2	5	4	8	0	0	0	0	0	0	0	0	0	0	0	0	20				2077						19		3	3							4	3	3	4	4	2388					0		1	400	0	500	500			""	2401								1			2646	"uuid:7b4db88d-f0be-4aed-93c1-fadb50039d60"	1905090715	"uuid:7b4db88d-f0be-4aed-93c1-fadb50039d60"
"May 9, 2019 2:28:11 PM"	"May 9, 2019"	"3.59973E+14"	3587		"Mathare"	"0ec9e07"	"MlangoKubwa V3 B"			1	515			1		907	36	0	2	0	3	1	""		1	1	0	0	1	0	1	1	0				700	700		400						30			75	20									2	"96"		"96"		100	3	100	120	"2 6"	""	300		2018	5	104	1	""			2000	"81"	500	"97"	0			"6 7"		1	0	"1"	0		"96"	"96"	2	-999		5	5	4		""	97	"1"	"1"		500	300	2500						4	0	4	0	4	0	1992				-999	-999	-999	-999	-999	-999	-999	-999	""	2162					"9"	"5 99"	"Uses less charcoal"	3		104			0	0	0					1	1	1	1	0			10000	0				0	0	1	5	4	6	3	1													0	0	1	5	4	6	3	1	0	0	0	0	0	0	0	0	0	0	0	0	20				2725								4								16	5	19	15	20	2849					0		0	400	0	500	500			""	2866								1			3511	"uuid:7233ec41-6148-4f8b-a200-2851e946ab6b"	1905090715	"uuid:7233ec41-6148-4f8b-a200-2851e946ab6b"
"May 9, 2019 2:28:10 PM"	"May 9, 2019"	"3.59973E+14"	4734		"Mathare"	"d653a85"	"MlangoKubwa V3 B"			1	445			1		722	3	0	3	1	3	1	""		1	1	0	1	1	0	1	0	0				700	100		100				200		20			75										2	"9"		"9"		100	3	100	150	"2 6"	""	350		2018	5	24	1	"Her jikos usually last for two years"			2500	"96"	0	"17"	800			"6 8"		1	1	"1"	1		"96"	"96"	2	3500		2	2	2		""	97	"1"	"1"		350	2500	22000	0					4	0	0	4	4	0	1902				105	208	1235	3130	-999	-999	-999	-999	""	2520					"10"	"5 99"	"Uses less charcoal"	3		52			0	0	0		0	0	0	2	2	2	2	0			18250	0				0	0	0	0	0	0	0	1	1	1	1	3	3	5	5						0	0	0	0	0	0	0	1	1	1	1	3	3	5	5	0	0	0	0	0	20				3190						10		4	4							4	17	19	9	18	3449					50		1	350	150	450	600			""	4066								1			4603	"uuid:82761d3c-7daa-4f4a-8bbe-b143298d7f89"	1905090715	"uuid:82761d3c-7daa-4f4a-8bbe-b143298d7f89"
"May 9, 2019 2:28:11 PM"	"May 9, 2019"	"3.59973E+14"	2899		"Mathare"	"a4f815f"	"MlangoKubwa V3 B"			1	379			1		528	37	0	4	3	3	1	""		1	1	0	0	1	0	1	1	0				350	350		70						20			75	10									1	"96"		"96"		100	1	100	150	"6"	""	600		2016	6	24	1	"She has had one jiko since 2016"			2000	"13"	350	"96"	0			"7"		1	1	"3"	0		"1"	"96"	2	-999		5	5	5		"10"		"1"	"1 10"		0	500	2500		500				3	1	1	3	4	0	1692				105	208	1235	-999	-999	-999	-999	-999	""	1882					"3"	"3 6 99"	"Uses less charcoal"	4		156			1	0	0		1	1	0	2	2	2	3	0			10000	0				0	0	0	3	3	5	6	3													0	0	0	3	3	5	6	3	0	0	0	0	0	0	0	0	0	0	0	0	20				2246						19										3	13	8	18	4						0		0	400	0	500	500			""	2481								2			2472	"uuid:f2315a01-73a6-4746-9575-a53d8ab286b8"	1905090715	"uuid:f2315a01-73a6-4746-9575-a53d8ab286b8"
"May 9, 2019 4:19:50 PM"	"May 9, 2019"	"8.68912E+14"	3463		"Mathare"	"640f464"	"Area3"			1	510			1		974	96	0	8	3	3	1	""		1	1	0	1	0	0	1	1	0				2100	2100		200				83					200	60									2	"96"		"96"		100	1	100	150	"96"	""	200		2018	12	20	2	""			3000	"7 33"	800	"96"	0			"6"		1	1	"1"	0		"2"	"96"	3	12000		4	4	2		"1"		""	"1"		2000	9000	10000		12000				0	4	0	0	8	0	1739				-999	-999	-999	-999	-999	-999	-999	-999	""	1797					"7"	"1 4 5"	""	5		260			1	0	0		1	0	0	2	1	1	2	0			6000	0				0	0	0	0	20																0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20				2157						8		7	8							15	6	6	12	1	2748					100		1	300	300	400	700			""	2945								2			2945	"uuid:b5774801-d5f8-45db-b4d4-58cbcd0e5a95"	1905090715	"uuid:b5774801-d5f8-45db-b4d4-58cbcd0e5a95"
